153.8186, 1188.679, 19.33333
362.2538, 1306.456, 19.33333
948.7357, 1419.435, 19.33333
155.3338, 1187.407, 19.36667
369.8577, 1307.609, 19.36667
949.2152, 1416.743, 19.36667
154.4253, 1187.961, 19.4
376.8426, 1308.896, 19.4
949.3984, 1412.235, 19.4
154.1393, 1188.66, 19.43333
383.6528, 1310.983, 19.43333
949.0912, 1407.674, 19.43333
152.5037, 1190.205, 19.46667
389.9495, 1313.049, 19.46667
948.9669, 1405, 19.46667
151.9741, 1192.844, 19.5
396.4518, 1315.822, 19.5
949.5279, 1403.453, 19.5
150.677, 1195.899, 19.53333
402.7082, 1318.711, 19.53333
949.764, 1402.151, 19.53333
146.6823, 1198.831, 19.56667
408.7824, 1322.2, 19.56667
948.7501, 1401.418, 19.56667
144.899, 1203.56, 19.6
414.5074, 1326.109, 19.6
949.1832, 1401.057, 19.6
141.2543, 1207.008, 19.63333
420.1543, 1329.963, 19.63333
949.4067, 1403.804, 19.63333
137.7926, 1211.647, 19.66667
425.6608, 1333.697, 19.66667
950.6387, 1406.169, 19.66667
134.993, 1217.191, 19.7
430.9082, 1337.979, 19.7
951.2917, 1409.239, 19.7
131.4541, 1221.866, 19.73333
435.7613, 1342.277, 19.73333
950.2435, 1411.437, 19.73333
129.2713, 1228.078, 19.76667
441.0649, 1346.954, 19.76667
949.6068, 1413.99, 19.76667
125.2763, 1232.322, 19.8
446.0071, 1351.859, 19.8
950.4127, 1417.692, 19.8
124.4163, 1235.805, 19.83333
450.8203, 1356.958, 19.83333
951.1331, 1422.942, 19.83333
122.8461, 1238.663, 19.86667
455.0212, 1362.282, 19.86667
950.8469, 1426.242, 19.86667
122.0977, 1240.935, 19.9
459.405, 1367.762, 19.9
950.5917, 1430.425, 19.9
120.4646, 1243.234, 19.93333
463.4976, 1373.072, 19.93333
950.6382, 1433.311, 19.93333
118.4619, 1246.829, 19.96667
467.3674, 1379.042, 19.96667
950.6923, 1436.401, 19.96667
117.3099, 1249.924, 20
470.2727, 1384.542, 20
950.3609, 1439.041, 20
114.4796, 1254.397, 20.03333
473.6172, 1390.484, 20.03333
950.4033, 1440, 20.03333
112.525, 1256.774, 20.06667
476.8235, 1396.783, 20.06667
950.1384, 1442.387, 20.06667
112.0138, 1260.995, 20.1
480.0903, 1403.051, 20.1
950.603, 1443.629, 20.1
110.6163, 1264.125, 20.13333
482.8388, 1409.27, 20.13333
950.6729, 1445.094, 20.13333
107.9894, 1269.806, 20.16667
485.4442, 1415.75, 20.16667
949.8687, 1445.582, 20.16667
105.3136, 1274.645, 20.2
488.0195, 1422.291, 20.2
950.3425, 1445.907, 20.2
103.3468, 1278.468, 20.23333
490.4625, 1429.246, 20.23333
950.3058, 1446.157, 20.23333
492.4699, 1435.984, 20.26667
949.9922, 1445.799, 20.26667
493.9424, 1442.526, 20.3
950.1441, 1445.841, 20.3
495.2113, 1449.097, 20.33333
950.4525, 1446.133, 20.33333
949.3137, 1446.57, 20.36667
496.0757, 1456.045, 20.36667
950.4459, 1446.61, 20.4
496.7173, 1463.639, 20.4
92.04718, 1312.56, 20.43333
950.3571, 1445.613, 20.43333
497.0945, 1470.678, 20.43333
89.68433, 1317.041, 20.46667
950.2547, 1445.038, 20.46667
497.4858, 1477.567, 20.46667
89.24907, 1322.402, 20.5
950.7353, 1443.149, 20.5
497.519, 1484.854, 20.5
86.52016, 1328.465, 20.53333
950.342, 1440.626, 20.53333
497.2676, 1491.6, 20.53333
85.57633, 1333.547, 20.56667
950.1527, 1437.501, 20.56667
496.6245, 1498.729, 20.56667
83.26593, 1339.252, 20.6
949.907, 1434.879, 20.6
495.7503, 1505.791, 20.6
82.8427, 1345.283, 20.63333
950.1134, 1431.933, 20.63333
494.9859, 1512.662, 20.63333
198.468, 1273.645, 20.66667
80.46065, 1350.694, 20.66667
950.4483, 1429.411, 20.66667
493.6502, 1519.689, 20.66667
192.8334, 1268.832, 20.7
